TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="2.8406e-10", I=101
5.358268e-01 3.000101e+00 3.000101e+00 -1.000000e-04 4.168974e-15 0 4.722094e-13 -5.502840e-15 1.318335e+01 
5.620834e-01 2.999890e+00 2.999890e+00 -1.000000e-04 2.653278e-13 0 9.624133e-14 -5.502840e-15 1.318335e+01 
5.877853e-01 3.000120e+00 3.000120e+00 -1.000000e-04 1.070172e-13 0 -1.747980e-13 -5.502840e-15 1.318335e+01 
6.129071e-01 2.999870e+00 2.999870e+00 -1.000000e-04 -5.919079e-13 0 2.474111e-13 -5.502840e-15 1.318335e+01 
6.374240e-01 3.000141e+00 3.000141e+00 -1.000000e-04 7.726137e-13 0 -2.405248e-13 -5.502840e-15 1.318335e+01 
6.613119e-01 2.999847e+00 2.999847e+00 -1.000000e-04 -3.605025e-13 0 -5.735078e-16 -5.502840e-15 1.318335e+01 
6.845471e-01 3.000166e+00 3.000166e+00 -1.000000e-04 -5.192797e-13 0 -1.203392e-13 -5.502840e-15 1.318335e+01 
7.071068e-01 2.999819e+00 2.999819e+00 -1.000000e-04 2.259255e-13 0 1.986027e-13 -5.502840e-15 1.318335e+01 
7.289686e-01 3.000197e+00 3.000197e+00 -1.000000e-04 -9.908758e-14 0 -3.858126e-13 -5.502840e-15 1.318335e+01 
7.501111e-01 2.999785e+00 2.999785e+00 -1.000000e-04 2.593306e-13 0 -1.169640e-14 -5.502840e-15 1.318335e+01 
7.705132e-01 3.000235e+00 3.000235e+00 -1.000000e-04 -6.793312e-13 0 1.243487e-13 -5.502840e-15 1.318335e+01 
7.901550e-01 2.999742e+00 2.999742e+00 -1.000000e-04 4.440559e-13 0 -3.752487e-13 -5.502840e-15 1.318335e+01 
8.090170e-01 3.000283e+00 3.000283e+00 -1.000000e-04 1.819548e-13 0 -2.407132e-13 -5.502840e-15 1.318335e+01 
8.270806e-01 2.999688e+00 2.999688e+00 -1.000000e-04 -2.698064e-13 0 5.041116e-13 -5.502840e-15 1.318335e+01 
8.443279e-01 3.000345e+00 3.000345e+00 -1.000000e-04 -3.332320e-14 0 -5.072087e-13 -5.502840e-15 1.318335e+01 
8.607420e-01 2.999617e+00 2.999617e+00 -1.000000e-04 4.458280e-14 0 4.079241e-15 -5.502840e-15 1.318335e+01 
8.763067e-01 3.000427e+00 3.000427e+00 -1.000000e-04 -8.255507e-14 0 3.289983e-13 -5.502840e-15 1.318335e+01 
8.910065e-01 2.999521e+00 2.999521e+00 -1.000000e-04 6.741502e-14 0 -7.521206e-14 -5.502840e-15 1.318335e+01 
9.048271e-01 3.000541e+00 3.000541e+00 -1.000000e-04 -3.212409e-14 0 -3.095574e-13 -5.502840e-15 1.318335e+01 
9.177546e-01 2.999385e+00 2.999385e+00 -1.000000e-04 2.594945e-13 0 3.596250e-13 -5.502840e-15 1.318335e+01 
9.297765e-01 3.000705e+00 3.000705e+00 -1.000000e-04 -6.920852e-13 0 1.583253e-13 -5.502840e-15 1.318335e+01 
9.408808e-01 2.999184e+00 2.999184e+00 -1.000000e-04 2.589707e-13 0 -7.036479e-13 -5.502840e-15 1.318335e+01 
9.510565e-01 3.000956e+00 3.000956e+00 -1.000000e-04 6.465877e-13 0 4.234045e-13 -5.502840e-15 1.318335e+01 
9.602937e-01 2.998863e+00 2.998863e+00 -1.000000e-04 -5.420158e-13 0 -3.992448e-13 -5.502840e-15 1.318335e+01 
9.685832e-01 3.001377e+00 3.001377e+00 -1.000000e-04 8.770751e-13 0 6.645626e-13 -5.502840e-15 1.318335e+01 
9.759168e-01 2.998294e+00 2.998293e+00 -1.000000e-04 -4.678132e-13 0 1.274166e-12 -5.502840e-15 1.318335e+01 
9.822873e-01 3.002179e+00 3.002179e+00 -1.000000e-04 -2.892237e-13 0 -4.711922e-13 -5.502840e-15 1.318335e+01 
9.876883e-01 2.997101e+00 2.997100e+00 -1.000000e-04 2.781250e-13 0 1.393945e-12 -5.502840e-15 1.318335e+01 
9.921147e-01 3.004093e+00 3.004093e+00 -1.000000e-04 3.002030e-13 0 -2.268476e-12 -5.502840e-15 1.318335e+01 
9.955620e-01 2.993659e+00 2.993659e+00 -1.000000e-04 1.646030e-12 0 -1.985887e-13 -5.502840e-15 1.318335e+01 
9.980267e-01 3.011613e+00 3.011614e+00 -1.000000e-04 -4.092862e-12 0 2.275471e-12 -5.502840e-15 1.318335e+01 
9.995066e-01 2.968378e+00 2.968376e+00 -1.000000e-04 8.022075e-13 0 9.749474e-13 -5.502840e-15 1.318335e+01 
1 2.820746e+00 2.820735e+00 -1.000000e-04 1.125696e-11 0 1.337085e-11 -5.502840e-15 1.318335e+01 
ZONE T="5.6813e-10", I=101
-1 3.379939e+00 3.379962e+00 -1.000004e-04 -1.591061e-01 0 -5.713876e-02 -1.604451e-04 1.318335e+01 
-9.995066e-01 3.067438e+00 3.067442e+00 -1.000004e-04 -5.398245e-02 0 -2.058044e-02 -1.604451e-04 1.318335e+01 
-9.980267e-01 2.975469e+00 2.975468e+00 -1.000004e-04 7.653483e-03 0 2.906673e-03 -1.604451e-04 1.318335e+01 
-9.955620e-01 3.013390e+00 3.013391e+00 -1.000004e-04 -2.645430e-03 0 -9.773998e-04 -1.604451e-04 1.318335e+01 
-9.921147e-01 2.991358e+00 2.991357e+00 -1.000004e-04 1.234579e-03 0 4.512745e-04 -1.604451e-04 1.318335e+01 
-9.876883e-01 3.006121e+00 3.006121e+00 -1.000004e-04 -7.014109e-04 0 -2.522870e-04 -1.604451e-04 1.318335e+01 
-9.822873e-01 2.995401e+00 2.995401e+00 -1.000004e-04 4.396901e-04 0 1.567443e-04 -1.604451e-04 1.318335e+01 
-9.759168e-01 3.003600e+00 3.003601e+00 -1.000004e-04 -3.004705e-04 0 -1.059254e-04 -1.604451e-04 1.318335e+01 
-9.685832e-01 2.997096e+00 2.997095e+00 -1.000004e-04 2.154316e-04 0 7.541589e-05 -1.604451e-04 1.318335e+01 
-9.602937e-01 3.002397e+00 3.002398e+00 -1.000004e-04 -1.621971e-04 0 -5.633217e-05 -1.604451e-04 1.318335e+01 
-9.510565e-01 2.997985e+00 2.997985e+00 -1.000004e-04 1.256162e-04 0 4.339666e-05 -1.604451e-04 1.318335e+01 
-9.408808e-01 3.001718e+00 3.001719e+00 -1.000004e-04 -1.004278e-04 0 -3.450795e-05 -1.604451e-04 1.318335e+01 
-9.297765e-01 2.998517e+00 2.998517e+00 -1.000004e-04 8.178945e-05 0 2.799708e-05 -1.604451e-04 1.318335e+01 
-9.177546e-01 3.001293e+00 3.001293e+00 -1.000004e-04 -6.813394e-05 0 -2.324674e-05 -1.604451e-04 1.318335e+01 
