TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="1.063e-06", I=21
7.960019e-01 2.992971e+00 2.992970e+00 -9.156494e-05 5.673832e-04 -1.034523e-04 6.708356e-04 5.631487e-14 1.309542e+01 
8.792948e-01 3.011443e+00 3.011443e+00 -9.156605e-05 -1.162679e-03 1.888122e-04 -1.351491e-03 5.631487e-14 1.309542e+01 
9.419763e-01 2.980423e+00 2.980421e+00 -9.156477e-05 2.837844e-03 -5.294977e-04 3.367342e-03 5.631487e-14 1.309542e+01 
9.825723e-01 2.917377e+00 2.917381e+00 -9.156641e-05 -1.377879e-02 1.005587e-03 -1.478438e-02 5.631487e-14 1.309542e+01 
1 5.929040e-01 5.928378e-01 -9.156484e-05 8.323581e-02 7.590491e-02 7.330903e-03 5.631487e-14 1.309542e+01 
ZONE T="7.4413e-06", I=21
-1 5.600746e-01 5.600118e-01 -9.136823e-05 -8.085250e-02 -7.292871e-02 -7.923784e-03 2.043179e-15 1.309005e+01 
-9.825723e-01 2.903286e+00 2.903291e+00 -9.137020e-05 1.451562e-02 -6.329761e-04 1.514860e-02 2.043179e-15 1.309005e+01 
-9.419763e-01 2.974614e+00 2.974613e+00 -9.136804e-05 -2.931087e-03 5.372799e-04 -3.468367e-03 2.043179e-15 1.309005e+01 
-8.792948e-01 3.014555e+00 3.014556e+00 -9.136972e-05 1.218078e-03 -1.866957e-04 1.404774e-03 2.043179e-15 1.309005e+01 
-7.960019e-01 2.991079e+00 2.991079e+00 -9.136826e-05 -5.909078e-04 1.055308e-04 -6.964385e-04 2.043179e-15 1.309005e+01 
-6.940510e-01 3.006082e+00 3.006082e+00 -9.136958e-05 3.406383e-04 -5.722368e-05 3.978620e-04 2.043179e-15 1.309005e+01 
-5.758320e-01 2.995452e+00 2.995452e+00 -9.136836e-05 -2.033405e-04 3.623193e-05 -2.395725e-04 2.043179e-15 1.309005e+01 
-4.441158e-01 3.003674e+00 3.003674e+00 -9.136951e-05 1.260111e-04 -2.167969e-05 1.476907e-04 2.043179e-15 1.309005e+01 
-3.019899e-01 2.996825e+00 2.996825e+00 -9.136840e-05 -7.282821e-05 1.297537e-05 -8.580359e-05 2.043179e-15 1.309005e+01 
-1.527855e-01 3.002916e+00 3.002916e+00 -9.136948e-05 3.391704e-05 -5.879177e-06 3.979621e-05 2.043179e-15 1.309005e+01 
0 2.997165e+00 2.997165e+00 -9.136841e-05 -3.294906e-14 4.043748e-14 1.747298e-15 2.043179e-15 1.309005e+01 
1.527855e-01 3.002916e+00 3.002916e+00 -9.136948e-05 -3.391704e-05 5.879177e-06 -3.979621e-05 2.043179e-15 1.309005e+01 
3.019899e-01 2.996825e+00 2.996825e+00 -9.136840e-05 7.282821e-05 -1.297537e-05 8.580359e-05 2.043179e-15 1.309005e+01 
4.441158e-01 3.003674e+00 3.003674e+00 -9.136951e-05 -1.260111e-04 2.167969e-05 -1.476907e-04 2.043179e-15 1.309005e+01 
5.758320e-01 2.995452e+00 2.995452e+00 -9.136836e-05 2.033405e-04 -3.623193e-05 2.395725e-04 2.043179e-15 1.309005e+01 
6.940510e-01 3.006082e+00 3.006082e+00 -9.136958e-05 -3.406383e-04 5.722368e-05 -3.978620e-04 2.043179e-15 1.309005e+01 
7.960019e-01 2.991079e+00 2.991079e+00 -9.136826e-05 5.909078e-04 -1.055308e-04 6.964385e-04 2.043179e-15 1.309005e+01 
8.792948e-01 3.014555e+00 3.014556e+00 -9.136972e-05 -1.218078e-03 1.866957e-04 -1.404774e-03 2.043179e-15 1.309005e+01 
9.419763e-01 2.974614e+00 2.974613e+00 -9.136804e-05 2.931087e-03 -5.372799e-04 3.468367e-03 2.043179e-15 1.309005e+01 
9.825723e-01 2.903286e+00 2.903291e+00 -9.137020e-05 -1.451562e-02 6.329761e-04 -1.514860e-02 2.043179e-15 1.309005e+01 
1 5.600746e-01 5.600118e-01 -9.136823e-05 8.085250e-02 7.292871e-02 7.923784e-03 2.043179e-15 1.309005e+01 
ZONE T="8.5043e-06", I=21
-1 5.374764e-01 5.374165e-01 -9.115135e-05 -7.792299e-02 -6.976954e-02 -8.153451e-03 -1.981867e-15 1.308494e+01 
-9.825723e-01 2.889657e+00 2.889663e+00 -9.115370e-05 1.492726e-02 -2.788516e-04 1.520612e-02 -1.981867e-15 1.308494e+01 
-9.419763e-01 2.968631e+00 2.968629e+00 -9.115100e-05 -2.953830e-03 5.450589e-04 -3.498889e-03 -1.981867e-15 1.308494e+01 
-8.792948e-01 3.017719e+00 3.017720e+00 -9.115309e-05 1.245657e-03 -1.850801e-04 1.430737e-03 -1.981867e-15 1.308494e+01 
-7.960019e-01 2.989154e+00 2.989153e+00 -9.115128e-05 -6.005782e-04 1.078371e-04 -7.084153e-04 -1.981867e-15 1.308494e+01 
-6.940510e-01 3.007393e+00 3.007394e+00 -9.115291e-05 3.478699e-04 -5.790438e-05 4.057743e-04 -1.981867e-15 1.308494e+01 
-5.758320e-01 2.994471e+00 2.994471e+00 -9.115139e-05 -2.070609e-04 3.707705e-05 -2.441379e-04 -1.981867e-15 1.308494e+01 
-4.441158e-01 3.004467e+00 3.004468e+00 -9.115283e-05 1.286390e-04 -2.205319e-05 1.506922e-04 -1.981867e-15 1.308494e+01 
-3.019899e-01 2.996139e+00 2.996139e+00 -9.115145e-05 -7.420498e-05 1.328505e-05 -8.749003e-05 -1.981867e-15 1.308494e+01 
-1.527855e-01 3.003545e+00 3.003546e+00 -9.115280e-05 3.462055e-05 -5.990340e-06 4.061089e-05 -1.981867e-15 1.308494e+01 
0 2.996553e+00 2.996552e+00 -9.115146e-05 -2.129614e-14 6.272378e-14 1.638804e-14 -1.981867e-15 1.308494e+01 
1.527855e-01 3.003545e+00 3.003546e+00 -9.115280e-05 -3.462055e-05 5.990340e-06 -4.061089e-05 -1.981867e-15 1.308494e+01 
3.019899e-01 2.996139e+00 2.996139e+00 -9.115145e-05 7.420498e-05 -1.328505e-05 8.749003e-05 -1.981867e-15 1.308494e+01 
4.441158e-01 3.004467e+00 3.004468e+00 -9.115283e-05 -1.286390e-04 2.205319e-05 -1.506922e-04 -1.981867e-15 1.308494e+01 
5.758320e-01 2.994471e+00 2.994471e+00 -9.115139e-05 2.070609e-04 -3.707705e-05 2.441379e-04 -1.981867e-15 1.308494e+01 
6.940510e-01 3.007393e+00 3.007394e+00 -9.115291e-05 -3.478699e-04 5.790438e-05 -4.057743e-04 -1.981867e-15 1.308494e+01 
7.960019e-01 2.989154e+00 2.989153e+00 -9.115128e-05 6.005782e-04 -1.078371e-04 7.084153e-04 -1.981867e-15 1.308494e+01 
8.792948e-01 3.017719e+00 3.017720e+00 -9.115309e-05 -1.245657e-03 1.850801e-04 -1.430737e-03 -1.981867e-15 1.308494e+01 
9.419763e-01 2.968631e+00 2.968629e+00 -9.115100e-05 2.953830e-03 -5.450589e-04 3.498889e-03 -1.981867e-15 1.308494e+01 
9.825723e-01 2.889657e+00 2.889663e+00 -9.115370e-05 -1.492726e-02 2.788516e-04 -1.520612e-02 -1.981867e-15 1.308494e+01 
1 5.374764e-01 5.374165e-01 -9.115135e-05 7.792299e-02 6.976954e-02 8.153451e-03 -1.981867e-15 1.308494e+01 
ZONE T="9.5673e-06", I=21
-1 5.215431e-01 5.214857e-01 -9.091139e-05 -7.490322e-02 -6.673411e-02 -8.169106e-03 9.038451e-15 1.308001e+01 
-9.825723e-01 2.876394e+00 2.876401e+00 -9.091409e-05 1.513099e-02 5.209592e-05 1.507889e-02 9.038451e-15 1.308001e+01 
-9.419763e-01 2.962547e+00 2.962545e+00 -9.091085e-05 -2.933498e-03 5.530746e-04 -3.486573e-03 9.038451e-15 1.308001e+01 
-8.792948e-01 3.020899e+00 3.020900e+00 -9.091335e-05 1.255695e-03 -1.841561e-04 1.439851e-03 9.038451e-15 1.308001e+01 
-7.960019e-01 2.987215e+00 2.987214e+00 -9.091118e-05 -6.016018e-04 1.104122e-04 -7.120140e-04 9.038451e-15 1.308001e+01 
