TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
8.090170e-01 2.828898e+00 2.859865e+00 -1.016669e-04 1.404469e+00 0 1.999055e+00 -6.399631e-04 1.184102e+01 
8.270806e-01 2.801965e+00 2.771665e+00 -9.516532e-05 -1.458073e+00 0 -2.154147e+00 -6.399631e-04 1.184102e+01 
8.443279e-01 2.701039e+00 2.730243e+00 -1.007742e-04 1.502842e+00 0 2.295910e+00 -6.399631e-04 1.184102e+01 
8.607420e-01 2.645142e+00 2.616953e+00 -9.520944e-05 -1.555469e+00 0 -2.462008e+00 -6.399631e-04 1.184102e+01 
8.763067e-01 2.518603e+00 2.545224e+00 -1.000815e-04 1.597051e+00 0 2.597354e+00 -6.399631e-04 1.184102e+01 
8.910065e-01 2.431881e+00 2.406561e+00 -9.544413e-05 -1.641290e+00 0 -2.751474e+00 -6.399631e-04 1.184102e+01 
9.048271e-01 2.281013e+00 2.304336e+00 -9.964355e-05 1.680182e+00 0 2.859997e+00 -6.399631e-04 1.184102e+01 
9.177546e-01 2.164889e+00 2.143050e+00 -9.585514e-05 -1.710216e+00 0 -2.982594e+00 -6.399631e-04 1.184102e+01 
9.297765e-01 1.993736e+00 2.013274e+00 -9.948029e-05 1.755394e+00 0 3.056387e+00 -6.399631e-04 1.184102e+01 
9.408808e-01 1.852477e+00 1.834534e+00 -9.640274e-05 -1.768854e+00 0 -3.134220e+00 -6.399631e-04 1.184102e+01 
9.510565e-01 1.667141e+00 1.682685e+00 -9.954427e-05 1.834036e+00 0 3.180242e+00 -6.399631e-04 1.184102e+01 
9.602937e-01 1.507239e+00 1.493409e+00 -9.700801e-05 -1.837302e+00 0 -3.207014e+00 -6.399631e-04 1.184102e+01 
9.685832e-01 1.315386e+00 1.326983e+00 -9.972254e-05 1.934905e+00 0 3.244923e+00 -6.399631e-04 1.184102e+01 
9.759168e-01 1.145352e+00 1.135659e+00 -9.757296e-05 -1.951083e+00 0 -3.221535e+00 -6.399631e-04 1.184102e+01 
9.822873e-01 9.565960e-01 9.645118e-01 -9.988059e-05 2.093543e+00 0 3.286885e+00 -6.399631e-04 1.184102e+01 
9.876883e-01 7.882049e-01 7.824685e-01 -9.802966e-05 -2.173138e+00 0 -3.221951e+00 -6.399631e-04 1.184102e+01 
9.921147e-01 6.168655e-01 6.215872e-01 -9.991489e-05 2.398519e+00 0 3.398977e+00 -6.399631e-04 1.184102e+01 
9.955620e-01 4.704248e-01 4.682009e-01 -9.838524e-05 -2.661702e+00 0 -3.339999e+00 -6.399631e-04 1.184102e+01 
9.980267e-01 3.443463e-01 3.466275e-01 -9.976599e-05 3.178952e+00 0 3.905783e+00 -6.399631e-04 1.184102e+01 
9.995066e-01 2.613012e-01 2.618627e-01 -9.876404e-05 -4.307639e+00 0 -3.242553e+00 -6.399631e-04 1.184102e+01 
1 2.349617e-01 2.364246e-01 -9.918260e-05 1.392859e+01 0 1.407172e+01 -6.399631e-04 1.184102e+01 
ZONE T="0.002", I=101
-1 2.221832e-01 2.365418e-01 -1.063304e-04 1.712058e-01 0 -8.943096e+01 1.312241e-03 1.129467e+01 
-9.995066e-01 2.528916e-01 2.530192e-01 -1.062862e-04 -4.748403e-02 0 -3.141204e+01 1.312241e-03 1.129467e+01 
-9.980267e-01 3.141697e-01 3.138700e-01 -1.065564e-04 4.100498e-02 0 8.242410e+00 1.312241e-03 1.129467e+01 
-9.955620e-01 4.070759e-01 4.059489e-01 -1.064711e-04 -2.411431e-02 0 -4.633558e+00 1.312241e-03 1.129467e+01 
-9.921147e-01 5.214426e-01 5.218452e-01 -1.069808e-04 2.985513e-02 0 3.445133e+00 1.312241e-03 1.129467e+01 
