TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
7.705132e-01 2.903506e+00 2.903349e+00 -9.983551e-05 1.198841e-03 0 -2.509363e-02 3.239925e-10 1.176903e+01 
7.901550e-01 2.863597e+00 2.863744e+00 -9.986754e-05 -9.779563e-04 0 3.068329e-02 3.239925e-10 1.176903e+01 
8.090170e-01 2.812703e+00 2.812573e+00 -9.983891e-05 5.018279e-04 0 -3.618515e-02 3.239925e-10 1.176903e+01 
8.270806e-01 2.750160e+00 2.750268e+00 -9.986234e-05 2.157485e-04 0 4.060165e-02 3.239925e-10 1.176903e+01 
8.443279e-01 2.674730e+00 2.674649e+00 -9.984355e-05 -1.022736e-03 0 -4.279493e-02 3.239925e-10 1.176903e+01 
8.607420e-01 2.586554e+00 2.586610e+00 -9.985710e-05 1.613588e-03 0 4.204638e-02 3.239925e-10 1.176903e+01 
8.763067e-01 2.484905e+00 2.484869e+00 -9.984631e-05 -1.705837e-03 0 -3.866965e-02 3.239925e-10 1.176903e+01 
8.910065e-01 2.370797e+00 2.370824e+00 -9.985503e-05 1.287295e-03 0 3.418977e-02 3.239925e-10 1.176903e+01 
9.048271e-01 2.244040e+00 2.244016e+00 -9.984582e-05 -7.869730e-04 0 -3.035042e-02 3.239925e-10 1.176903e+01 
9.177546e-01 2.106322e+00 2.106343e+00 -9.985448e-05 6.197549e-04 0 2.774055e-02 3.239925e-10 1.176903e+01 
9.297765e-01 1.957964e+00 1.957948e+00 -9.984549e-05 -7.514334e-04 0 -2.549039e-02 3.239925e-10 1.176903e+01 
9.408808e-01 1.801109e+00 1.801121e+00 -9.985333e-05 7.149776e-04 0 2.285413e-02 3.239925e-10 1.176903e+01 
9.510565e-01 1.636469e+00 1.636459e+00 -9.984501e-05 -6.159165e-04 0 -2.034119e-02 3.239925e-10 1.176903e+01 
9.602937e-01 1.466524e+00 1.466531e+00 -9.985259e-05 5.523855e-04 0 1.776164e-02 3.239925e-10 1.176903e+01 
9.685832e-01 1.292366e+00 1.292358e+00 -9.984493e-05 -6.911285e-04 0 -1.615499e-02 3.239925e-10 1.176903e+01 
9.759168e-01 1.116856e+00 1.116856e+00 -9.985234e-05 3.645924e-04 0 1.225502e-02 3.239925e-10 1.176903e+01 
9.822873e-01 9.417836e-01 9.417696e-01 -9.984597e-05 -8.295308e-04 0 -1.362797e-02 3.239925e-10 1.176903e+01 
9.876883e-01 7.709660e-01 7.709498e-01 -9.985362e-05 1.613318e-04 0 4.921217e-03 3.239925e-10 1.176903e+01 
9.921147e-01 6.081511e-01 6.081170e-01 -9.984934e-05 -1.243306e-03 0 -1.548839e-02 3.239925e-10 1.176903e+01 
9.955620e-01 4.602616e-01 4.602127e-01 -9.985694e-05 -4.865260e-06 0 -7.358880e-03 3.239925e-10 1.176903e+01 
9.980267e-01 3.367430e-01 3.366721e-01 -9.985465e-05 -1.594942e-03 0 -2.496756e-02 3.239925e-10 1.176903e+01 
9.995066e-01 2.519603e-01 2.518727e-01 -9.985989e-05 3.745480e-04 0 -2.345733e-02 3.239925e-10 1.176903e+01 
1 2.212346e-01 2.211397e-01 -9.985916e-05 -4.438122e-03 0 -3.926088e-02 3.239925e-10 1.176903e+01 
ZONE T="0.002", I=101
-1 2.212366e-01 2.211418e-01 -9.979778e-05 3.991777e-03 0 2.839682e-02 -2.639456e-10 1.119372e+01 
-9.995066e-01 2.431045e-01 2.430150e-01 -9.979789e-05 -5.502709e-04 0 1.710346e-02 -2.639456e-10 1.119372e+01 
-9.980267e-01 3.048068e-01 3.047299e-01 -9.979254e-05 1.300135e-03 0 1.909676e-02 -2.639456e-10 1.119372e+01 
-9.955620e-01 3.974403e-01 3.973814e-01 -9.979235e-05 -1.766947e-04 0 7.978052e-03 -2.639456e-10 1.119372e+01 
-9.921147e-01 5.116985e-01 5.116541e-01 -9.978417e-05 1.024646e-03 0 1.222992e-02 -2.639456e-10 1.119372e+01 
-9.876883e-01 6.403465e-01 6.403189e-01 -9.978513e-05 -1.762814e-04 0 -3.287205e-04 -2.639456e-10 1.119372e+01 
-9.822873e-01 7.781437e-01 7.781227e-01 -9.977713e-05 7.996147e-04 0 9.405737e-03 -2.639456e-10 1.119372e+01 
-9.759168e-01 9.215759e-01 9.215679e-01 -9.978039e-05 -2.835240e-04 0 -5.640243e-03 -2.639456e-10 1.119372e+01 
-9.685832e-01 1.067941e+00 1.067931e+00 -9.977348e-05 6.201593e-04 0 9.564480e-03 -2.639456e-10 1.119372e+01 
-9.602937e-01 1.215374e+00 1.215376e+00 -9.977865e-05 -3.904831e-04 0 -9.243158e-03 -2.639456e-10 1.119372e+01 
-9.510565e-01 1.362164e+00 1.362156e+00 -9.977242e-05 5.231796e-04 0 1.124241e-02 -2.639456e-10 1.119372e+01 
-9.408808e-01 1.507078e+00 1.507085e+00 -9.977864e-05 -4.535674e-04 0 -1.214902e-02 -2.639456e-10 1.119372e+01 
-9.297765e-01 1.648802e+00 1.648793e+00 -9.977252e-05 5.075111e-04 0 1.361931e-02 -2.639456e-10 1.119372e+01 
-9.177546e-01 1.786380e+00 1.786391e+00 -9.977923e-05 -4.927834e-04 0 -1.489106e-02 -2.639456e-10 1.119372e+01 
-9.048271e-01 1.918710e+00 1.918698e+00 -9.977289e-05 5.262108e-04 0 1.627756e-02 -2.639456e-10 1.119372e+01 
-8.910065e-01 2.045012e+00 2.045027e+00 -9.977993e-05 -5.620904e-04 0 -1.771518e-02 -2.639456e-10 1.119372e+01 
-8.763067e-01 2.164374e+00 2.164356e+00 -9.977319e-05 5.859155e-04 0 1.914035e-02 -2.639456e-10 1.119372e+01 
-8.607420e-01 2.276195e+00 2.276216e+00 -9.978085e-05 -5.908123e-04 0 -2.050707e-02 -2.639456e-10 1.119372e+01 
-8.443279e-01 2.379797e+00 2.379771e+00 -9.977330e-05 6.541755e-04 0 2.195946e-02 -2.639456e-10 1.119372e+01 
-8.270806e-01 2.474800e+00 2.474829e+00 -9.978172e-05 -7.800814e-04 0 -2.365306e-02 -2.639456e-10 1.119372e+01 
-8.090170e-01 2.560827e+00 2.560790e+00 -9.977315e-05 9.038326e-04 0 2.545434e-02 -2.639456e-10 1.119372e+01 
-7.901550e-01 2.637759e+00 2.637806e+00 -9.978352e-05 -9.247872e-04 0 -2.693605e-02 -2.639456e-10 1.119372e+01 
-7.705132e-01 2.705596e+00 2.705535e+00 -9.977119e-05 8.097741e-04 0 2.761495e-02 -2.639456e-10 1.119372e+01 
-7.501111e-01 2.764470e+00 2.764546e+00 -9.978731e-05 -5.876286e-04 0 -2.722635e-02 -2.639456e-10 1.119372e+01 
-7.289686e-01 2.814817e+00 2.814727e+00 -9.976760e-05 3.296632e-04 0 2.580713e-02 -2.639456e-10 1.119372e+01 
-7.071068e-01 2.856975e+00 2.857079e+00 -9.979177e-05 -9.502487e-05 0 -2.362069e-02 -2.639456e-10 1.119372e+01 
-6.845471e-01 2.891777e+00 2.891664e+00 -9.976419e-05 -7.902870e-05 0 2.101633e-02 -2.639456e-10 1.119372e+01 
-6.613119e-01 2.919707e+00 2.919827e+00 -9.979532e-05 1.864130e-04 0 -1.831286e-02 -2.639456e-10 1.119372e+01 
-6.374240e-01 2.941856e+00 2.941732e+00 -9.976190e-05 -2.352932e-04 0 1.573926e-02 -2.639456e-10 1.119372e+01 
-6.129071e-01 2.958764e+00 2.958891e+00 -9.979767e-05 2.435278e-04 0 -1.342547e-02 -2.639456e-10 1.119372e+01 
-5.877853e-01 2.971594e+00 2.971466e+00 -9.976062e-05 -2.262310e-04 0 1.142539e-02 -2.639456e-10 1.119372e+01 
-5.620834e-01 2.980823e+00 2.980950e+00 -9.979916e-05 1.974266e-04 0 -9.737429e-03 -2.639456e-10 1.119372e+01 
-5.358268e-01 2.987517e+00 2.987391e+00 -9.975992e-05 -1.650308e-04 0 8.332161e-03 -2.639456e-10 1.119372e+01 
-5.090414e-01 2.991994e+00 2.992119e+00 -9.980020e-05 1.351161e-04 0 -7.165712e-03 -2.639456e-10 1.119372e+01 
-4.817537e-01 2.995120e+00 2.994996e+00 -9.975944e-05 -1.093475e-04 0 6.195461e-03 -2.639456e-10 1.119372e+01 
-4.539905e-01 2.997014e+00 2.997137e+00 -9.980105e-05 8.906235e-05 0 -5.381313e-03 -2.639456e-10 1.119372e+01 
-4.257793e-01 2.998326e+00 2.998205e+00 -9.975905e-05 -7.322570e-05 0 4.691577e-03 -2.639456e-10 1.119372e+01 
-3.971479e-01 2.998999e+00 2.999119e+00 -9.980178e-05 6.156394e-05 0 -4.099260e-03 -2.639456e-10 1.119372e+01 
-3.681246e-01 2.999511e+00 2.999392e+00 -9.975870e-05 -5.263029e-05 0 3.584287e-03 -2.639456e-10 1.119372e+01 
-3.387379e-01 2.999685e+00 2.999804e+00 -9.980244e-05 4.603578e-05 0 -3.130095e-03 -2.639456e-10 1.119372e+01 
-3.090170e-01 2.999893e+00 2.999775e+00 -9.975838e-05 -4.059202e-05 0 2.725530e-03 -2.639456e-10 1.119372e+01 
-2.789911e-01 2.999892e+00 3.000010e+00 -9.980300e-05 3.618046e-05 0 -2.360456e-03 -2.639456e-10 1.119372e+01 
-2.486899e-01 3.000000e+00 2.999884e+00 -9.975811e-05 -3.204752e-05 0 2.028295e-03 -2.639456e-10 1.119372e+01 
-2.181432e-01 2.999947e+00 3.000063e+00 -9.980345e-05 2.823044e-05 0 -1.722959e-03 -2.639456e-10 1.119372e+01 
-1.873813e-01 3.000026e+00 2.999911e+00 -9.975790e-05 -2.431926e-05 0 1.439896e-03 -2.639456e-10 1.119372e+01 
-1.564345e-01 2.999960e+00 3.000076e+00 -9.980380e-05 2.048913e-05 0 -1.174409e-03 -2.639456e-10 1.119372e+01 
-1.253332e-01 3.000032e+00 2.999917e+00 -9.975774e-05 -1.649098e-05 0 9.233392e-04 -2.639456e-10 1.119372e+01 
-9.410831e-02 2.999963e+00 3.000078e+00 -9.980403e-05 1.246756e-05 0 -6.832883e-04 -2.639456e-10 1.119372e+01 
-6.279052e-02 3.000033e+00 2.999918e+00 -9.975764e-05 -8.322060e-06 0 4.513302e-04 -2.639456e-10 1.119372e+01 
-3.141076e-02 2.999964e+00 3.000078e+00 -9.980414e-05 4.167816e-06 0 -2.244975e-04 -2.639456e-10 1.119372e+01 
-1.110223e-16 3.000033e+00 2.999918e+00 -9.975761e-05 3.669486e-08 0 3.371205e-07 -2.639456e-10 1.119372e+01 
3.141076e-02 2.999964e+00 3.000078e+00 -9.980414e-05 -4.241069e-06 0 2.238252e-04 -2.639456e-10 1.119372e+01 
6.279052e-02 3.000033e+00 2.999918e+00 -9.975764e-05 8.384927e-06 0 -4.507643e-04 -2.639456e-10 1.119372e+01 
9.410831e-02 2.999963e+00 3.000078e+00 -9.980403e-05 -1.250434e-05 0 6.829677e-04 -2.639456e-10 1.119372e+01 
1.253332e-01 3.000032e+00 2.999917e+00 -9.975774e-05 1.651027e-05 0 -9.231910e-04 -2.639456e-10 1.119372e+01 
1.564345e-01 2.999960e+00 3.000076e+00 -9.980380e-05 -2.050368e-05 0 1.174312e-03 -2.639456e-10 1.119372e+01 
1.873813e-01 3.000026e+00 2.999911e+00 -9.975790e-05 2.433188e-05 0 -1.439815e-03 -2.639456e-10 1.119372e+01 
2.181432e-01 2.999947e+00 3.000063e+00 -9.980345e-05 -2.823298e-05 0 1.722987e-03 -2.639456e-10 1.119372e+01 
2.486899e-01 3.000000e+00 2.999884e+00 -9.975811e-05 3.202174e-05 0 -2.028586e-03 -2.639456e-10 1.119372e+01 
2.789911e-01 2.999892e+00 3.000010e+00 -9.980300e-05 -3.615587e-05 0 2.360733e-03 -2.639456e-10 1.119372e+01 
3.090170e-01 2.999893e+00 2.999775e+00 -9.975839e-05 4.060925e-05 0 -2.725417e-03 -2.639456e-10 1.119372e+01 
3.387379e-01 2.999685e+00 2.999804e+00 -9.980244e-05 -4.608331e-05 0 3.129684e-03 -2.639456e-10 1.119372e+01 
3.681246e-01 2.999511e+00 2.999392e+00 -9.975870e-05 5.268194e-05 0 -3.583842e-03 -2.639456e-10 1.119372e+01 
3.971479e-01 2.998999e+00 2.999119e+00 -9.980179e-05 -6.159359e-05 0 4.099032e-03 -2.639456e-10 1.119372e+01 
4.257793e-01 2.998326e+00 2.998205e+00 -9.975905e-05 7.322867e-05 0 -4.691601e-03 -2.639456e-10 1.119372e+01 
4.539905e-01 2.997014e+00 2.997137e+00 -9.980105e-05 -8.908696e-05 0 5.381123e-03 -2.639456e-10 1.119372e+01 
4.817537e-01 2.995120e+00 2.994996e+00 -9.975944e-05 1.094423e-04 0 -6.194608e-03 -2.639456e-10 1.119372e+01 
5.090414e-01 2.991994e+00 2.992119e+00 -9.980020e-05 -1.352515e-04 0 7.164513e-03 -2.639456e-10 1.119372e+01 
5.358268e-01 2.987517e+00 2.987391e+00 -9.975991e-05 1.651321e-04 0 -8.331332e-03 -2.639456e-10 1.119372e+01 
5.620834e-01 2.980823e+00 2.980950e+00 -9.979916e-05 -1.974671e-04 0 9.737209e-03 -2.639456e-10 1.119372e+01 
5.877853e-01 2.971594e+00 2.971466e+00 -9.976062e-05 2.262363e-04 0 -1.142549e-02 -2.639456e-10 1.119372e+01 
6.129071e-01 2.958764e+00 2.958891e+00 -9.979767e-05 -2.435414e-04 0 1.342551e-02 -2.639456e-10 1.119372e+01 
6.374240e-01 2.941856e+00 2.941732e+00 -9.976190e-05 2.353049e-04 0 -1.573942e-02 -2.639456e-10 1.119372e+01 
6.613119e-01 2.919707e+00 2.919827e+00 -9.979532e-05 -1.863528e-04 0 1.831364e-02 -2.639456e-10 1.119372e+01 
6.845471e-01 2.891777e+00 2.891664e+00 -9.976419e-05 7.889658e-05 0 -2.101747e-02 -2.639456e-10 1.119372e+01 
7.071068e-01 2.856975e+00 2.857079e+00 -9.979177e-05 9.514862e-05 0 2.362156e-02 -2.639456e-10 1.119372e+01 
