TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.0001", I=101
9.297765e-01 3 3 -1.916960e+06 -1.523960e+20 0 -6285491181415526 1.181881e+25 5136934960791500 
9.408808e-01 3 3 -1.788562e+06 -1.526802e+20 0 6789416286531670 1.181881e+25 5136934960791500 
9.510565e-01 3 3 -1.677355e+06 -1.530607e+20 0 -5951967569714998 1.181881e+25 5136934960791500 
9.602937e-01 3 3 -1.570334e+06 -1.535127e+20 0 6417154985208356 1.181881e+25 5136934960791500 
9.685832e-01 3 3 -1.479973e+06 -1.541250e+20 0 -5517231423058618 1.181881e+25 5136934960791500 
9.759168e-01 3 3 -1.394754e+06 -1.549127e+20 0 5929537276968324 1.181881e+25 5136934960791500 
9.822873e-01 3 3 -1.325585e+06 -1.560317e+20 0 -4948420563295908 1.181881e+25 5136934960791500 
9.876883e-01 3 3 -1.262528e+06 -1.576529e+20 0 5282489099298320 1.181881e+25 5136934960791500 
9.921147e-01 3 3 -1.214784e+06 -1.602991e+20 0 -4.181264e+15 1.181881e+25 5136934960791500 
9.955620e-01 3 3 -1.174200e+06 -1.652562e+20 0 4379427506447200 1.181881e+25 5136934960791500 
9.980267e-01 3 3 -1.147968e+06 -1.774183e+20 0 -3.049237e+15 1.181881e+25 5136934960791500 
9.995066e-01 3 3 -1.130201e+06 -2.103558e+20 0 2881137910120416 1.181881e+25 5136934960791500 
1 3 3 -1.125098e+06 -1.771842e+20 0 -7.081722e+14 1.181881e+25 5136934960791500 
