TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=51
-5.311692e-01 2.985121e+00 2.985070e+00 1.634194e-05 8.296177e-04 6.633153e-03 -5.803535e-03 -1.974533e-09 1.119524e+01 
-4.774567e-01 2.996147e+00 2.996184e+00 1.629357e-05 -7.740556e-04 -5.642083e-03 4.868027e-03 -1.974533e-09 1.119524e+01 
-4.218971e-01 2.996526e+00 2.996497e+00 1.633135e-05 6.662623e-04 4.631654e-03 -3.965392e-03 -1.974533e-09 1.119524e+01 
-3.647051e-01 3.000879e+00 3.000902e+00 1.630022e-05 -5.501839e-04 -3.728559e-03 3.178375e-03 -1.974533e-09 1.119524e+01 
-3.061023e-01 2.998325e+00 2.998306e+00 1.632607e-05 4.387830e-04 2.926723e-03 -2.487940e-03 -1.974533e-09 1.119524e+01 
-2.463151e-01 3.001435e+00 3.001451e+00 1.630352e-05 -3.375920e-04 -2.230504e-03 1.892912e-03 -1.974533e-09 1.119524e+01 
-1.855750e-01 2.998511e+00 2.998497e+00 1.632338e-05 2.447855e-04 1.606430e-03 -1.361645e-03 -1.974533e-09 1.119524e+01 
-1.241170e-01 3.001464e+00 3.001477e+00 1.630509e-05 -1.594150e-04 -1.042221e-03 8.828064e-04 -1.974533e-09 1.119524e+01 
-6.217878e-02 2.998530e+00 2.998518e+00 1.632223e-05 7.847222e-05 5.117098e-04 -4.332375e-04 -1.974533e-09 1.119524e+01 
0 3.001461e+00 3.001473e+00 1.630556e-05 -8.001650e-10 5.010748e-09 -5.810772e-09 -1.974533e-09 1.119524e+01 
6.217878e-02 2.998530e+00 2.998518e+00 1.632224e-05 -7.847546e-05 -5.117227e-04 4.332472e-04 -1.974533e-09 1.119524e+01 
1.241170e-01 3.001464e+00 3.001477e+00 1.630510e-05 1.594143e-04 1.042238e-03 -8.828235e-04 -1.974533e-09 1.119524e+01 
1.855750e-01 2.998511e+00 2.998497e+00 1.632340e-05 -2.447876e-04 -1.606437e-03 1.361650e-03 -1.974533e-09 1.119524e+01 
2.463151e-01 3.001435e+00 3.001451e+00 1.630354e-05 3.375865e-04 2.230490e-03 -1.892903e-03 -1.974533e-09 1.119524e+01 
3.061023e-01 2.998325e+00 2.998306e+00 1.632610e-05 -4.387813e-04 -2.926705e-03 2.487923e-03 -1.974533e-09 1.119524e+01 
