TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="4.2609e-10", I=101
6.613119e-01 2.999786e+00 2.999786e+00 -1.000000e-04 6.771437e-13 0 -5.735078e-16 -1.099084e-14 1.318335e+01 
6.845471e-01 3.000241e+00 3.000241e+00 -1.000000e-04 -6.198313e-13 0 -1.203392e-13 -1.099084e-14 1.318335e+01 
7.071068e-01 2.999729e+00 2.999729e+00 -1.000000e-04 1.342681e-13 0 1.986027e-13 -1.099084e-14 1.318335e+01 
7.289686e-01 3.000304e+00 3.000304e+00 -1.000000e-04 -1.810761e-13 0 -3.858126e-13 -1.099084e-14 1.318335e+01 
7.501111e-01 2.999659e+00 2.999659e+00 -1.000000e-04 -7.814252e-13 0 -1.169640e-14 -1.099084e-14 1.318335e+01 
7.705132e-01 3.000383e+00 3.000383e+00 -1.000000e-04 2.030908e-13 0 1.243487e-13 -1.099084e-14 1.318335e+01 
7.901550e-01 2.999569e+00 2.999569e+00 -1.000000e-04 -1.629416e-14 0 -3.752487e-13 -1.099084e-14 1.318335e+01 
8.090170e-01 3.000484e+00 3.000484e+00 -1.000000e-04 9.581985e-14 0 -2.407132e-13 -1.099084e-14 1.318335e+01 
8.270806e-01 2.999455e+00 2.999455e+00 -1.000000e-04 5.346008e-15 0 5.041116e-13 -1.099084e-14 1.318335e+01 
8.443279e-01 3.000616e+00 3.000616e+00 -1.000000e-04 -2.272414e-13 0 -5.072087e-13 -1.099084e-14 1.318335e+01 
8.607420e-01 2.999303e+00 2.999303e+00 -1.000000e-04 6.122212e-13 0 4.079241e-15 -1.099084e-14 1.318335e+01 
8.763067e-01 3.000791e+00 3.000792e+00 -1.000000e-04 -1.444975e-12 0 3.289983e-13 -1.099084e-14 1.318335e+01 
8.910065e-01 2.999097e+00 2.999097e+00 -1.000000e-04 8.886622e-13 0 -7.521206e-14 -1.099084e-14 1.318335e+01 
9.048271e-01 3.001034e+00 3.001034e+00 -1.000000e-04 -2.092441e-13 0 -3.095574e-13 -1.099084e-14 1.318335e+01 
9.177546e-01 2.998808e+00 2.998807e+00 -1.000000e-04 -1.171755e-13 0 3.596250e-13 -1.099084e-14 1.318335e+01 
9.297765e-01 3.001385e+00 3.001385e+00 -1.000000e-04 -1.378141e-13 0 1.583253e-13 -1.099084e-14 1.318335e+01 
9.408808e-01 2.998377e+00 2.998377e+00 -1.000000e-04 1.982648e-12 0 -7.036479e-13 -1.099084e-14 1.318335e+01 
9.510565e-01 3.001922e+00 3.001922e+00 -1.000000e-04 -9.635171e-13 0 4.234045e-13 -1.099084e-14 1.318335e+01 
9.602937e-01 2.997692e+00 2.997692e+00 -1.000000e-04 1.130362e-12 0 -3.992448e-13 -1.099084e-14 1.318335e+01 
9.685832e-01 3.002820e+00 3.002820e+00 -1.000000e-04 -3.460051e-12 0 6.645626e-13 -1.099084e-14 1.318335e+01 
9.759168e-01 2.996480e+00 2.996480e+00 -1.000000e-04 3.944032e-12 0 1.274166e-12 -1.099084e-14 1.318335e+01 
9.822873e-01 3.004525e+00 3.004525e+00 -1.000000e-04 5.982509e-13 0 -4.711922e-13 -1.099084e-14 1.318335e+01 
9.876883e-01 2.993947e+00 2.993946e+00 -1.000000e-04 8.063037e-13 0 1.393945e-12 -1.099084e-14 1.318335e+01 
9.921147e-01 3.008584e+00 3.008584e+00 -1.000000e-04 -1.742537e-12 0 -2.268476e-12 -1.099084e-14 1.318335e+01 
9.955620e-01 2.986656e+00 2.986655e+00 -1.000000e-04 -7.287039e-12 0 -1.985887e-13 -1.099084e-14 1.318335e+01 
9.980267e-01 3.024499e+00 3.024500e+00 -1.000000e-04 1.918156e-11 0 2.275471e-12 -1.099084e-14 1.318335e+01 
9.995066e-01 2.933192e+00 2.933189e+00 -1.000000e-04 -7.700121e-12 0 9.749474e-13 -1.099084e-14 1.318335e+01 
1 2.621096e+00 2.621080e+00 -1.000000e-04 -2.416641e-11 0 1.337085e-11 -1.099084e-14 1.318335e+01 
ZONE T="8.5219e-10", I=101
-1 2.320891e+00 2.323642e+00 -9.999935e-05 1.688868e+03 0 7.389465e-02 8.292034e-01 1.318232e+01 
-9.995066e-01 2.878650e+00 2.878922e+00 -9.999935e-05 5.745201e+02 0 3.515640e-02 8.292034e-01 1.318232e+01 
-9.980267e-01 3.043538e+00 3.043329e+00 -9.999935e-05 -1.481413e+02 0 -6.014550e-03 8.292034e-01 1.318232e+01 
-9.955620e-01 2.976289e+00 2.976410e+00 -9.999935e-05 6.504330e+01 0 2.132654e-03 8.292034e-01 1.318232e+01 
-9.921147e-01 3.015260e+00 3.015181e+00 -9.999935e-05 -3.687677e+01 0 -1.069453e-03 8.292034e-01 1.318232e+01 
-9.876883e-01 2.989235e+00 2.989291e+00 -9.999935e-05 2.350369e+01 0 6.206444e-04 8.292034e-01 1.318232e+01 
-9.822873e-01 3.008049e+00 3.008006e+00 -9.999935e-05 -1.639452e+01 0 -4.053287e-04 8.292034e-01 1.318232e+01 
-9.759168e-01 2.993737e+00 2.993770e+00 -9.999935e-05 1.202556e+01 0 2.809092e-04 8.292034e-01 1.318232e+01 
-9.685832e-01 3.005017e+00 3.004990e+00 -9.999935e-05 -9.237953e+00 0 -2.065356e-04 8.292034e-01 1.318232e+01 
-9.602937e-01 2.995892e+00 2.995914e+00 -9.999935e-05 7.296864e+00 0 1.567147e-04 8.292034e-01 1.318232e+01 
-9.510565e-01 3.003421e+00 3.003403e+00 -9.999935e-05 -5.928073e+00 0 -1.231841e-04 8.292034e-01 1.318232e+01 
-9.408808e-01 2.997112e+00 2.997127e+00 -9.999935e-05 4.901922e+00 0 9.871212e-05 8.292034e-01 1.318232e+01 
-9.297765e-01 3.002465e+00 3.002452e+00 -9.999935e-05 -4.130932e+00 0 -8.096748e-05 8.292034e-01 1.318232e+01 
-9.177546e-01 2.997877e+00 2.997889e+00 -9.999935e-05 3.524081e+00 0 6.727308e-05 8.292034e-01 1.318232e+01 
-9.048271e-01 3.001841e+00 3.001831e+00 -9.999935e-05 -3.047658e+00 0 -5.681963e-05 8.292034e-01 1.318232e+01 
-8.910065e-01 2.998393e+00 2.998402e+00 -9.999935e-05 2.659492e+00 0 4.842977e-05 8.292034e-01 1.318232e+01 
-8.763067e-01 3.001409e+00 3.001401e+00 -9.999935e-05 -2.344759e+00 0 -4.177908e-05 8.292034e-01 1.318232e+01 
-8.607420e-01 2.998759e+00 2.998766e+00 -9.999935e-05 2.081655e+00 0 3.628418e-05 8.292034e-01 1.318232e+01 
-8.443279e-01 3.001096e+00 3.001090e+00 -9.999935e-05 -1.862980e+00 0 -3.179990e-05 8.292034e-01 1.318232e+01 
-8.270806e-01 2.999029e+00 2.999034e+00 -9.999935e-05 1.676513e+00 0 2.801106e-05 8.292034e-01 1.318232e+01 
-8.090170e-01 3.000862e+00 3.000857e+00 -9.999935e-05 -1.518465e+00 0 -2.484645e-05 8.292034e-01 1.318232e+01 
-7.901550e-01 2.999233e+00 2.999238e+00 -9.999935e-05 1.381556e+00 0 2.212442e-05 8.292034e-01 1.318232e+01 
-7.705132e-01 3.000682e+00 3.000678e+00 -9.999935e-05 -1.263651e+00 0 -1.980696e-05 8.292034e-01 1.318232e+01 
-7.501111e-01 2.999392e+00 2.999396e+00 -9.999935e-05 1.160199e+00 0 1.778408e-05 8.292034e-01 1.318232e+01 
-7.289686e-01 3.000541e+00 3.000538e+00 -9.999935e-05 -1.069925e+00 0 -1.603374e-05 8.292034e-01 1.318232e+01 
-7.071068e-01 2.999518e+00 2.999521e+00 -9.999935e-05 9.898747e-01 0 1.448675e-05 8.292034e-01 1.318232e+01 
