TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="4.5162e-09", I=51
9.797745e-01 1.765358e+00 1.765333e+00 -9.982726e-05 -3.493081e+02 -3.493078e+02 -2.934824e-04 3.749429e-09 1.318180e+01 
9.903648e-01 1.260968e+01 1.261004e+01 -9.982726e-05 9.041362e+02 9.041354e+02 7.431276e-04 3.749429e-09 1.318180e+01 
9.971226e-01 -9.874211e+01 -9.874643e+01 -9.982726e-05 -2.455328e+03 -2.455325e+03 -3.347068e-03 3.749429e-09 1.318180e+01 
1 1.360203e+03 1.360260e+03 -9.982726e-05 -1.200694e+04 -1.200693e+04 -1.288279e-02 3.749429e-09 1.318180e+01 
ZONE T="1.3549e-08", I=51
-1 -3.701868e+09 -3.702182e+09 -1.177491e-03 -7.381837e+10 -7.381837e+10 -1.730749e+02 -1.295989e-02 3.604247e+01 
-9.971226e-01 2.764856e+08 2.765090e+08 -1.177407e-03 9.238118e+08 9.238118e+08 4.419771e+00 -1.295989e-02 3.604247e+01 
-9.903648e-01 -6.444437e+07 -6.444983e+07 -1.177417e-03 3.643837e+07 3.643837e+07 -3.002496e-01 -1.295989e-02 3.604247e+01 
-9.797745e-01 2.544102e+07 2.544318e+07 -1.177420e-03 -8.005902e+05 -8.005902e+05 -3.353337e-03 -1.295989e-02 3.604247e+01 
-9.653935e-01 -1.310877e+07 -1.310988e+07 -1.177416e-03 1.005454e+06 1.005454e+06 9.672927e-03 -1.295989e-02 3.604247e+01 
-9.472774e-01 7.830337e+06 7.831001e+06 -1.177420e-03 -6.352838e+05 -6.352838e+05 -4.761052e-03 -1.295989e-02 3.604247e+01 
-9.254965e-01 -5.152712e+06 -5.153148e+06 -1.177417e-03 3.407904e+05 3.407904e+05 1.482351e-03 -1.295989e-02 3.604247e+01 
-9.001349e-01 3.631728e+06 3.632035e+06 -1.177420e-03 -2.731447e+05 -2.731447e+05 -9.681088e-04 -1.295989e-02 3.604247e+01 
-8.712910e-01 -2.695395e+06 -2.695623e+06 -1.177417e-03 1.712272e+05 1.712272e+05 3.002480e-04 -1.295989e-02 3.604247e+01 
-8.390761e-01 2.083308e+06 2.083485e+06 -1.177419e-03 -1.420432e+05 -1.420432e+05 -2.099517e-04 -1.295989e-02 3.604247e+01 
-8.036151e-01 -1.664133e+06 -1.664274e+06 -1.177417e-03 9.905720e+04 9.905720e+04 3.994340e-05 -1.295989e-02 3.604247e+01 
-7.650450e-01 1.366351e+06 1.366466e+06 -1.177419e-03 -8.351008e+04 -8.351008e+04 -2.769863e-05 -1.295989e-02 3.604247e+01 
-7.235151e-01 -1.148455e+06 -1.148553e+06 -1.177417e-03 6.213235e+04 6.213235e+04 -2.281549e-05 -1.295989e-02 3.604247e+01 
-6.791861e-01 9.852006e+05 9.852841e+05 -1.177419e-03 -5.291192e+04 -5.291192e+04 1.864358e-05 -1.295989e-02 3.604247e+01 
-6.322294e-01 -8.605102e+05 -8.605832e+05 -1.177417e-03 4.091343e+04 4.091343e+04 -3.432422e-05 -1.295989e-02 3.604247e+01 
-5.828267e-01 7.638595e+05 7.639243e+05 -1.177419e-03 -3.497995e+04 -3.497995e+04 2.738353e-05 -1.295989e-02 3.604247e+01 
-5.311692e-01 -6.880864e+05 -6.881447e+05 -1.177417e-03 2.758392e+04 2.758392e+04 -3.147820e-05 -1.295989e-02 3.604247e+01 
-4.774567e-01 6.282692e+05 6.283225e+05 -1.177419e-03 -2.347310e+04 -2.347310e+04 2.493558e-05 -1.295989e-02 3.604247e+01 
-4.218971e-01 -5.808885e+05 -5.809377e+05 -1.177417e-03 1.853793e+04 1.853793e+04 -2.481710e-05 -1.295989e-02 3.604247e+01 
-3.647051e-01 5.434615e+05 5.435076e+05 -1.177419e-03 -1.546888e+04 -1.546888e+04 1.925260e-05 -1.295989e-02 3.604247e+01 
-3.061023e-01 -5.141486e+05 -5.141922e+05 -1.177417e-03 1.192164e+04 1.192164e+04 -1.748009e-05 -1.295989e-02 3.604247e+01 
-2.463151e-01 4.916556e+05 4.916973e+05 -1.177419e-03 -9.436034e+03 -9.436034e+03 1.282622e-05 -1.295989e-02 3.604247e+01 
-1.855750e-01 -4.750085e+05 -4.750487e+05 -1.177417e-03 6.682938e+03 6.682939e+03 -1.031115e-05 -1.295989e-02 3.604247e+01 
-1.241170e-01 4.635635e+05 4.636028e+05 -1.177419e-03 -4.479074e+03 -4.479074e+03 6.372106e-06 -1.295989e-02 3.604247e+01 
-6.217878e-02 -4.568546e+05 -4.568933e+05 -1.177417e-03 2.154453e+03 2.154453e+03 -3.401831e-06 -1.295989e-02 3.604247e+01 
0 4.546536e+05 4.546921e+05 -1.177419e-03 -3.770029e-06 -3.949557e-06 -2.681193e-12 -1.295989e-02 3.604247e+01 
6.217878e-02 -4.568546e+05 -4.568933e+05 -1.177417e-03 -2.154453e+03 -2.154453e+03 3.401825e-06 -1.295989e-02 3.604247e+01 
1.241170e-01 4.635635e+05 4.636028e+05 -1.177419e-03 4.479073e+03 4.479074e+03 -6.372112e-06 -1.295989e-02 3.604247e+01 
1.855750e-01 -4.750085e+05 -4.750487e+05 -1.177417e-03 -6.682938e+03 -6.682938e+03 1.031114e-05 -1.295989e-02 3.604247e+01 
2.463151e-01 4.916556e+05 4.916973e+05 -1.177419e-03 9.436034e+03 9.436034e+03 -1.282622e-05 -1.295989e-02 3.604247e+01 
3.061023e-01 -5.141486e+05 -5.141922e+05 -1.177417e-03 -1.192164e+04 -1.192164e+04 1.748008e-05 -1.295989e-02 3.604247e+01 
3.647051e-01 5.434615e+05 5.435076e+05 -1.177419e-03 1.546888e+04 1.546888e+04 -1.925260e-05 -1.295989e-02 3.604247e+01 
4.218971e-01 -5.808885e+05 -5.809377e+05 -1.177417e-03 -1.853793e+04 -1.853793e+04 2.481710e-05 -1.295989e-02 3.604247e+01 
4.774567e-01 6.282692e+05 6.283225e+05 -1.177419e-03 2.347310e+04 2.347310e+04 -2.493559e-05 -1.295989e-02 3.604247e+01 
5.311692e-01 -6.880864e+05 -6.881447e+05 -1.177417e-03 -2.758392e+04 -2.758392e+04 3.147819e-05 -1.295989e-02 3.604247e+01 
5.828267e-01 7.638595e+05 7.639243e+05 -1.177419e-03 3.497995e+04 3.497995e+04 -2.738353e-05 -1.295989e-02 3.604247e+01 
6.322294e-01 -8.605102e+05 -8.605832e+05 -1.177417e-03 -4.091343e+04 -4.091343e+04 3.432422e-05 -1.295989e-02 3.604247e+01 
6.791861e-01 9.852006e+05 9.852841e+05 -1.177419e-03 5.291192e+04 5.291192e+04 -1.864359e-05 -1.295989e-02 3.604247e+01 
7.235151e-01 -1.148455e+06 -1.148553e+06 -1.177417e-03 -6.213235e+04 -6.213235e+04 2.281548e-05 -1.295989e-02 3.604247e+01 
7.650450e-01 1.366351e+06 1.366466e+06 -1.177419e-03 8.351008e+04 8.351008e+04 2.769863e-05 -1.295989e-02 3.604247e+01 
8.036151e-01 -1.664133e+06 -1.664274e+06 -1.177417e-03 -9.905720e+04 -9.905720e+04 -3.994340e-05 -1.295989e-02 3.604247e+01 
8.390761e-01 2.083308e+06 2.083485e+06 -1.177419e-03 1.420432e+05 1.420432e+05 2.099517e-04 -1.295989e-02 3.604247e+01 
8.712910e-01 -2.695395e+06 -2.695623e+06 -1.177417e-03 -1.712272e+05 -1.712272e+05 -3.002480e-04 -1.295989e-02 3.604247e+01 
9.001349e-01 3.631728e+06 3.632035e+06 -1.177420e-03 2.731447e+05 2.731447e+05 9.681088e-04 -1.295989e-02 3.604247e+01 
9.254965e-01 -5.152712e+06 -5.153148e+06 -1.177417e-03 -3.407904e+05 -3.407904e+05 -1.482351e-03 -1.295989e-02 3.604247e+01 
9.472774e-01 7.830337e+06 7.831001e+06 -1.177420e-03 6.352838e+05 6.352838e+05 4.761052e-03 -1.295989e-02 3.604247e+01 
9.653935e-01 -1.310877e+07 -1.310988e+07 -1.177416e-03 -1.005454e+06 -1.005454e+06 -9.672927e-03 -1.295989e-02 3.604247e+01 
9.797745e-01 2.544102e+07 2.544318e+07 -1.177420e-03 8.005902e+05 8.005902e+05 3.353337e-03 -1.295989e-02 3.604247e+01 
9.903648e-01 -6.444437e+07 -6.444983e+07 -1.177417e-03 -3.643837e+07 -3.643837e+07 3.002496e-01 -1.295989e-02 3.604247e+01 
9.971226e-01 2.764856e+08 2.765090e+08 -1.177407e-03 -9.238118e+08 -9.238118e+08 -4.419771e+00 -1.295989e-02 3.604247e+01 
1 -3.701868e+09 -3.702182e+09 -1.177491e-03 7.381837e+10 7.381837e+10 1.730749e+02 -1.295989e-02 3.604247e+01 
ZONE T="1.8065e-08", I=51
-1 -2.749728e+22 -2.750194e+22 6.573842e+03 -1.099008e+24 -1.099008e+24 -9.872455e+12 -182691168256 -1.767153e+08 
-9.971226e-01 2.059384e+21 2.059732e+21 6.573484e+03 1.385922e+22 1.385922e+22 -9.253294e+09 -182691168256 -1.767153e+08 
-9.903648e-01 -4.798810e+20 -4.799622e+20 6.573683e+03 1.213006e+21 1.213006e+21 8.585041e+07 -182691168256 -1.767153e+08 
-9.797745e-01 1.889465e+20 1.889785e+20 6.573535e+03 1.883614e+20 1.883614e+20 4.023497e+05 -182691168256 -1.767153e+08 
-9.653935e-01 -9.758684e+19 -9.760336e+19 6.573661e+03 4.850381e+19 4.850381e+19 5.364685e+05 -182691168256 -1.767153e+08 
-9.472774e-01 5.827176e+19 5.828162e+19 6.573549e+03 1.679530e+19 1.679530e+19 1.425635e+05 -182691168256 -1.767153e+08 
-9.254965e-01 -3.836087e+19 -3.836736e+19 6.573651e+03 7053534110450450432 7053534110467227648 7.469710e+04 -182691168256 -1.767153e+08 
-9.001349e-01 2.703625e+19 2.704083e+19 6.573556e+03 3391207734354378752 3391207734350184448 2.719524e+04 -182691168256 -1.767153e+08 
-8.712910e-01 -2.006819e+19 -2.007159e+19 6.573645e+03 1801960248504745984 1801960248513134592 2.006199e+04 -182691168256 -1.767153e+08 
-8.390761e-01 1.551091e+19 1.551353e+19 6.573561e+03 1034142808725782528 1034142808731025408 7.779524e+03 -182691168256 -1.767153e+08 
-8.036151e-01 -1.239066e+19 -1.239276e+19 6.573641e+03 630834850061352960 630834850060304384 7.289308e+03 -182691168256 -1.767153e+08 
-7.650450e-01 1.017345e+19 1.017517e+19 6.573565e+03 404304890146848768 404304890147897344 2.896872e+03 -182691168256 -1.767153e+08 
-7.235151e-01 -8551310956032864256 -8552758264499739648 6.573639e+03 269849896259420160 269849896258895872 3.199836e+03 -182691168256 -1.767153e+08 
-6.791861e-01 7335716008185319424 7336957577338913792 6.573567e+03 186262417081630720 186262417081237504 1.285902e+03 -182691168256 -1.767153e+08 
-6.322294e-01 -6407409317715656704 -6408493771068445696 6.573637e+03 132189392099737600 132189392100917248 1.596651e+03 -182691168256 -1.767153e+08 
-5.828267e-01 5687718653050605568 5688681298835487744 6.573569e+03 95972345512132608 95972345512263680 6.444165e+02 -182691168256 -1.767153e+08 
-5.311692e-01 -5123592906873638912 -5124460074438898688 6.573635e+03 70945107744718848 70945107744063488 8.685982e+02 -182691168256 -1.767153e+08 
-4.774567e-01 4678153628547429376 4678945405562130432 6.573570e+03 53146723759161344 53146723759554560 3.499493e+02 -182691168256 -1.767153e+08 
-4.218971e-01 -4325416539535521792 -4326148615836560384 6.573634e+03 40135707937013760 40135707936686080 4.956090e+02 -182691168256 -1.767153e+08 
-3.647051e-01 4046690650298699264 4047375552272378880 6.573571e+03 30361002302373888 30361002302177280 1.973065e+02 -182691168256 -1.767153e+08 
-3.061023e-01 -3828478019999079424 -3829125989508751872 6.573633e+03 22804063160401920 22804063160532992 2.827601e+02 -182691168256 -1.767153e+08 
-2.463151e-01 3660949274146915328 3661568889433904640 6.573572e+03 16777022915821568 16777022915788800 1.087990e+02 -182691168256 -1.767153e+08 
-1.855750e-01 -3537042342655803904 -3537640986708038656 6.573633e+03 11797453475307520 11797453475414016 1.458899e+02 -182691168256 -1.767153e+08 
-1.241170e-01 3451776890551071232 3452361103434380800 6.573572e+03 7514100909678592 7514100909629440 4.978409e+01 -182691168256 -1.767153e+08 
-6.217878e-02 -3401869003422888960 -3402444769401764352 6.573632e+03 3656083433463808 3656083433451520 4.365224e+01 -182691168256 -1.767153e+08 
0 3385434323298148864 3386007307708982784 6.573572e+03 3.511292e+06 3.326585e+06 2.489318e+00 -182691168256 -1.767153e+08 
6.217878e-02 -3401869003423233024 -3402444769402098688 6.573632e+03 -3656083426533376 -3656083426631680 -4.864792e+01 -182691168256 -1.767153e+08 
1.241170e-01 3451776890551774720 3452361103435067392 6.573572e+03 -7514100902543360 -7514100902518784 -4.457355e+01 -182691168256 -1.767153e+08 
1.855750e-01 -3537042342656871936 -3537640986709079552 6.573633e+03 -11797453467648000 -11797453467721728 -1.511347e+02 -182691168256 -1.767153e+08 
2.463151e-01 3660949274148391424 3661568889435345408 6.573572e+03 -16777022907383808 -16777022907236352 -1.033575e+02 -182691168256 -1.767153e+08 
3.061023e-01 -3828478020000986112 -3829125989510610944 6.573633e+03 -22804063150653440 -22804063150817280 -2.884899e+02 -182691168256 -1.767153e+08 
3.647051e-01 4046690650301114368 4047375552274735616 6.573571e+03 -30361002291101696 -30361002291101696 -1.914006e+02 -182691168256 -1.767153e+08 
4.218971e-01 -4325416539538531328 -4326148615839498240 6.573634e+03 -40135707923316736 -40135707923349504 -5.021177e+02 -182691168256 -1.767153e+08 
4.774567e-01 4678153628551040000 4678945405565650944 6.573570e+03 -53146723743563776 -53146723743563776 -3.428838e+02 -182691168256 -1.767153e+08 
5.311692e-01 -5123592906878084096 -5124460074443233280 6.573635e+03 -70945107724075008 -70945107724206080 -8.760963e+02 -182691168256 -1.767153e+08 
5.828267e-01 5687718653056045056 5688681298840797184 6.573569e+03 -95972345486245888 -95972345486180352 -6.360947e+02 -182691168256 -1.767153e+08 
