TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="6.8142e-07", I=51
ZONE T="2.7257e-06", I=51
-1 3.983392e+02 3.988123e+02 -9.442681e-05 1.023461e+02 0 1.023461e+02 9.005297e-14 1.099998e+01 
-9.980267e-01 7.021628e+01 7.029372e+01 -9.443231e-05 6.545040e+00 0 6.545040e+00 9.005297e-14 1.099998e+01 
-9.921147e-01 -2.109019e+01 -2.111910e+01 -9.443157e-05 -3.452920e-01 0 -3.452920e-01 9.005297e-14 1.099998e+01 
-9.822873e-01 1.586379e+01 1.587931e+01 -9.443271e-05 1.347935e-01 0 1.347935e-01 9.005297e-14 1.099998e+01 
-9.685832e-01 -5.063570e+00 -5.073330e+00 -9.443126e-05 -5.859657e-02 0 -5.859657e-02 9.005297e-14 1.099998e+01 
-9.510565e-01 8.519755e+00 8.526445e+00 -9.443273e-05 -1.209536e-02 0 -1.209536e-02 9.005297e-14 1.099998e+01 
-9.297765e-01 -9.848064e-01 -9.896389e-01 -9.443108e-05 1.973624e-02 0 1.973624e-02 9.005297e-14 1.099998e+01 
-9.048271e-01 5.979559e+00 5.983173e+00 -9.443272e-05 -2.904939e-02 0 -2.904939e-02 9.005297e-14 1.099998e+01 
-8.763067e-01 7.190824e-01 7.163171e-01 -9.443100e-05 3.083075e-02 0 3.083075e-02 9.005297e-14 1.099998e+01 
-8.443279e-01 4.774009e+00 4.776158e+00 -9.443272e-05 -2.724234e-02 0 -2.724234e-02 9.005297e-14 1.099998e+01 
-8.090170e-01 1.606218e+00 1.604532e+00 -9.443096e-05 2.637967e-02 0 2.637967e-02 9.005297e-14 1.099998e+01 
-7.705132e-01 4.101174e+00 4.102505e+00 -9.443272e-05 -2.198335e-02 0 -2.198335e-02 9.005297e-14 1.099998e+01 
-7.289686e-01 2.128590e+00 2.127539e+00 -9.443093e-05 2.036330e-02 0 2.036330e-02 9.005297e-14 1.099998e+01 
-6.845471e-01 3.688144e+00 3.688971e+00 -9.443272e-05 -1.695178e-02 0 -1.695178e-02 9.005297e-14 1.099998e+01 
-6.374240e-01 2.459790e+00 2.459144e+00 -9.443092e-05 1.527118e-02 0 1.527118e-02 9.005297e-14 1.099998e+01 
-5.877853e-01 3.419769e+00 3.420269e+00 -9.443272e-05 -1.278102e-02 0 -1.278102e-02 9.005297e-14 1.099998e+01 
-5.358268e-01 2.678810e+00 2.678431e+00 -9.443091e-05 1.124366e-02 0 1.124366e-02 9.005297e-14 1.099998e+01 
-4.817537e-01 3.240351e+00 3.240632e+00 -9.443273e-05 -9.393742e-03 0 -9.393742e-03 9.005297e-14 1.099998e+01 
-4.257793e-01 2.825808e+00 2.825608e+00 -9.443091e-05 8.033193e-03 0 8.033193e-03 9.005297e-14 1.099998e+01 
-3.681246e-01 3.120419e+00 3.120553e+00 -9.443273e-05 -6.592291e-03 0 -6.592291e-03 9.005297e-14 1.099998e+01 
-3.090170e-01 2.922696e+00 2.922614e+00 -9.443090e-05 5.386168e-03 0 5.386168e-03 9.005297e-14 1.099998e+01 
-2.486899e-01 3.043550e+00 3.043590e+00 -9.443273e-05 -4.191357e-03 0 -4.191357e-03 9.005297e-14 1.099998e+01 
-1.873813e-01 2.981806e+00 2.981796e+00 -9.443090e-05 3.099305e-03 0 3.099305e-03 9.005297e-14 1.099998e+01 
-1.253332e-01 3.000544e+00 3.000532e+00 -9.443273e-05 -2.037096e-03 0 -2.037096e-03 9.005297e-14 1.099998e+01 
-6.279052e-02 3.009867e+00 3.009892e+00 -9.443090e-05 1.011849e-03 0 1.011849e-03 9.005297e-14 1.099998e+01 
-1.110223e-16 2.986692e+00 2.986663e+00 -9.443273e-05 2.045415e-14 0 2.045415e-14 9.005297e-14 1.099998e+01 
6.279052e-02 3.009867e+00 3.009892e+00 -9.443090e-05 -1.011849e-03 0 -1.011849e-03 9.005297e-14 1.099998e+01 
1.253332e-01 3.000544e+00 3.000532e+00 -9.443273e-05 2.037096e-03 0 2.037096e-03 9.005297e-14 1.099998e+01 
1.873813e-01 2.981806e+00 2.981796e+00 -9.443090e-05 -3.099305e-03 0 -3.099305e-03 9.005297e-14 1.099998e+01 
2.486899e-01 3.043550e+00 3.043590e+00 -9.443273e-05 4.191357e-03 0 4.191357e-03 9.005297e-14 1.099998e+01 
3.090170e-01 2.922696e+00 2.922614e+00 -9.443090e-05 -5.386168e-03 0 -5.386168e-03 9.005297e-14 1.099998e+01 
3.681246e-01 3.120419e+00 3.120553e+00 -9.443273e-05 6.592291e-03 0 6.592291e-03 9.005297e-14 1.099998e+01 
4.257793e-01 2.825808e+00 2.825608e+00 -9.443091e-05 -8.033193e-03 0 -8.033193e-03 9.005297e-14 1.099998e+01 
4.817537e-01 3.240351e+00 3.240632e+00 -9.443273e-05 9.393742e-03 0 9.393742e-03 9.005297e-14 1.099998e+01 
5.358268e-01 2.678810e+00 2.678431e+00 -9.443091e-05 -1.124366e-02 0 -1.124366e-02 9.005297e-14 1.099998e+01 
5.877853e-01 3.419769e+00 3.420269e+00 -9.443272e-05 1.278102e-02 0 1.278102e-02 9.005297e-14 1.099998e+01 
6.374240e-01 2.459790e+00 2.459144e+00 -9.443092e-05 -1.527118e-02 0 -1.527118e-02 9.005297e-14 1.099998e+01 
6.845471e-01 3.688144e+00 3.688971e+00 -9.443272e-05 1.695178e-02 0 1.695178e-02 9.005297e-14 1.099998e+01 
7.289686e-01 2.128590e+00 2.127539e+00 -9.443093e-05 -2.036330e-02 0 -2.036330e-02 9.005297e-14 1.099998e+01 
7.705132e-01 4.101174e+00 4.102505e+00 -9.443272e-05 2.198335e-02 0 2.198335e-02 9.005297e-14 1.099998e+01 
